loss,val_ser,val_mv2h,val_recon_ser,test_ser,test_mv2h,test_recon_ser
4.833216667175293,1962.0637329286799,0.0,1962.0637329286799,-,-,-
4.72809362411499,1962.0637329286799,0.0,1962.0637329286799,-,-,-
4.317527770996094,1962.0637329286799,0.0,1962.0637329286799,-,-,-
4.118424892425537,1962.0637329286799,0.0,1962.0637329286799,-,-,-
4.021883487701416,1962.0637329286799,0.0,1962.0637329286799,-,-,-
3.9395408630371094,1962.0637329286799,0.0,1962.0637329286799,-,-,-
3.6824724674224854,1963.4294385432474,0.13218496121189913,1963.4294385432474,-,-,-
3.3507862091064453,1962.5189681335357,0.4961491237861369,1962.5189681335357,-,-,-
3.3049159049987793,1964.339908952959,0.5941660850972533,1964.339908952959,-,-,-
3.3283441066741943,1965.9332321699544,3.423436442769557,1965.9332321699544,-,-,-
3.1512796878814697,1967.071320182094,4.779035650820374,1967.071320182094,-,-,-
3.270678997039795,1965.5538694992413,2.7728868526710593,1965.5538694992413,-,-,-
3.5168402194976807,1961.3050075872534,3.8488003572944995,1961.3050075872534,-,-,-
3.5017693042755127,1963.3535660091047,4.06237286124937,1963.3535660091047,-,-,-
3.2669498920440674,1960.1669195751138,3.2009895701658566,1960.1669195751138,-,-,-
2.8432328701019287,1962.2913505311078,6.5938746774449095,1962.2913505311078,-,-,-
3.0559604167938232,1961.5326251896813,3.5774253229970827,1961.5326251896813,-,-,-
2.7432658672332764,1959.4081942336875,3.9643987933536664,1959.4081942336875,-,-,-
2.2312588691711426,1960.4704097116844,6.15905821721236,1960.4704097116844,-,-,-
2.0070605278015137,1961.836115326252,4.527772994329926,1961.836115326252,-,-,-
2.6724236011505127,1960.4704097116844,1.4025839418366608,1960.4704097116844,-,-,-
2.4979560375213623,1960.4704097116844,6.395859916124061,1960.4704097116844,-,-,-
2.332826614379883,1961.0773899848255,4.846184936663887,1961.0773899848255,-,-,-
2.4163286685943604,1958.9529590288316,5.478597771454177,1958.9529590288316,-,-,-
2.230907678604126,1959.5599393019727,2.3906895940594297,1959.5599393019727,-,-,-
2.213883399963379,1958.8012139605462,4.086546420303043,1958.8012139605462,-,-,-
2.283993721008301,1959.711684370258,3.1928363291173856,1959.711684370258,-,-,-
1.9732227325439453,1959.3323216995448,6.461782285506357,1959.3323216995448,-,-,-
2.2280454635620117,1957.6631259484068,7.579168175280716,1957.6631259484068,-,-,-
2.0956976413726807,1958.9529590288316,3.0284875838453673,1958.9529590288316,-,-,-
2.1557281017303467,1958.421851289833,4.937182199747706,1958.421851289833,-,-,-
1.6698354482650757,1958.877086494689,5.132731696316753,1958.877086494689,-,-,-
1.6376967430114746,1959.6358118361154,3.398337904550707,1959.6358118361154,-,-,-
1.5305991172790527,1957.207890743551,4.622445971177959,1957.207890743551,-,-,-
1.517743706703186,1958.3459787556903,5.882438293275509,1958.3459787556903,-,-,-
1.7764242887496948,1959.4081942336875,5.6926704143137234,1959.4081942336875,-,-,-
1.6876846551895142,1958.9529590288316,5.325095140477855,1958.9529590288316,-,-,-
1.6012098789215088,1959.1047040971168,4.8575858455875665,1959.1047040971168,-,-,-
2.138061046600342,1956.752655538695,8.84097874848826,1956.752655538695,-,-,-
1.9486674070358276,1956.980273141123,6.475247857617782,1956.980273141123,-,-,-
1.7942687273025513,1957.9666160849772,4.857675951043693,1957.9666160849772,-,-,-
1.6640061140060425,1958.1942336874051,5.225484417043064,1958.1942336874051,-,-,-
1.8677701950073242,1957.8907435508345,6.689945641732027,1957.8907435508345,-,-,-
1.4389113187789917,1958.7253414264037,9.453031094040815,1958.7253414264037,-,-,-
1.5281422138214111,1958.2701062215478,6.380741102994829,1958.2701062215478,-,-,-
1.3320695161819458,1957.1320182094082,7.491145673826141,1957.1320182094082,-,-,-
1.598512053489685,1955.8421851289834,5.13721725177327,1955.8421851289834,-,-,-
1.747789740562439,1954.5523520485585,9.225024233452265,1954.5523520485585,-,-,-
1.4306237697601318,1954.9317147192717,4.564984025639942,1954.9317147192717,-,-,-
1.5344876050949097,1954.4764795144158,5.8381240102856875,1954.4764795144158,-,-,-
1.4910813570022583,1957.0561456752655,6.5493210674715945,1957.0561456752655,-,-,-
1.5766351222991943,1957.587253414264,4.653287044280465,1957.587253414264,-,-,-
1.8688172101974487,1956.6767830045524,5.578982678903237,1956.6767830045524,-,-,-
1.5160375833511353,1954.9317147192717,5.5693414942154895,1954.9317147192717,-,-,-
1.2395730018615723,1956.980273141123,7.244976079005058,1956.980273141123,-,-,-
1.3178832530975342,1955.6145675265554,4.724624532911076,1955.6145675265554,-,-,-
1.4215224981307983,1954.9317147192717,7.1235098056294754,1954.9317147192717,-,-,-
1.0960192680358887,1955.6145675265554,5.911820449350843,1955.6145675265554,-,-,-
0.9961017966270447,1955.5386949924127,8.159057323704532,1955.5386949924127,-,-,-
0.9105339050292969,1953.414264036419,6.843300339829172,1953.414264036419,-,-,-
1.1641603708267212,1956.8285280728376,5.953033341760709,1956.8285280728376,-,-,-
1.1675547361373901,1956.9044006069803,7.950758801682584,1956.9044006069803,-,-,-
1.1010074615478516,1955.0075872534142,7.451402416098289,1955.0075872534142,-,-,-
1.0993160009384155,1955.46282245827,3.9007025536869704,1955.46282245827,-,-,-
1.1341235637664795,1953.566009104704,6.408026657830783,1953.566009104704,-,-,-
1.298728585243225,1954.855842185129,5.659360286273237,1954.855842185129,-,-,-
1.2564373016357422,1955.5386949924127,6.610873265919484,1955.5386949924127,-,-,-
1.0675175189971924,1955.3110773899848,6.852272933304017,1955.3110773899848,-,-,-
1.3422480821609497,1956.980273141123,4.503841759223248,1956.980273141123,-,-,-
1.0212700366973877,1955.8421851289834,7.606443743795191,1955.8421851289834,-,-,-
0.829598069190979,1953.8694992412748,4.669712974370643,1953.8694992412748,-,-,-
0.857370138168335,1955.3869499241275,4.966631624142962,1955.3869499241275,-,-,-
0.8262787461280823,1955.235204855842,6.682702467444986,1955.235204855842,-,-,-
0.5644951462745667,1955.46282245827,6.933625123952298,1955.46282245827,-,-,-
0.8083997964859009,1955.9180576631259,4.960570951515739,1955.9180576631259,-,-,-
0.7253038883209229,1955.9939301972686,6.951044861090924,1955.9939301972686,-,-,-
0.6564953327178955,1955.1593323216996,7.7848258841371765,1955.1593323216996,-,-,-
0.6098397970199585,1953.186646433991,9.084756295733145,1953.186646433991,-,-,-
0.8542730212211609,1955.46282245827,8.066178781254258,1955.46282245827,-,-,-
1.1503838300704956,1956.6767830045524,6.74024601871482,1956.6767830045524,-,-,-
1.088979959487915,1955.7663125948407,6.428323490442985,1955.7663125948407,-,-,-
0.7426819801330566,1954.4764795144158,6.5807278087012175,1954.4764795144158,-,-,-
0.8224315643310547,1951.896813353566,8.282135168402846,1951.896813353566,-,-,-
0.7508111596107483,1955.235204855842,6.781293943212466,1955.235204855842,-,-,-
0.6677118539810181,1956.5250379362672,4.854510503607513,1956.5250379362672,-,-,-
0.6269069314002991,1955.0834597875569,5.997675404079524,1955.0834597875569,-,-,-
0.7558867931365967,1954.7799696509862,4.106541930692825,1954.7799696509862,-,-,-
0.5935466885566711,1953.186646433991,4.713085145939633,1953.186646433991,-,-,-
0.8563024997711182,1952.8072837632776,7.313020441655279,1952.8072837632776,-,-,-
1.0016473531723022,1953.6418816388468,5.190419236557068,1953.6418816388468,-,-,-
0.542154848575592,1954.02124430956,5.396463641688482,1954.02124430956,-,-,-
0.5533299446105957,1954.628224582701,4.141388032422255,1954.628224582701,-,-,-
0.46479183435440063,1954.5523520485585,6.8777387582351555,1954.5523520485585,-,-,-
0.458223819732666,1954.7799696509862,2.8976580675158266,1954.7799696509862,-,-,-
0.7158077359199524,1955.0075872534142,4.455257062143991,1955.0075872534142,-,-,-
1.3121764659881592,1954.5523520485585,6.93984739237854,1954.5523520485585,-,-,-
0.7500970959663391,1954.628224582701,3.6137179812408435,1954.628224582701,-,-,-
0.518905758857727,1956.8285280728376,5.498110968972532,1956.8285280728376,-,-,-
0.4075777232646942,1954.7040971168437,7.494936999396322,1954.7040971168437,-,-,-
0.5627063512802124,1955.690440060698,5.142325077802608,1955.690440060698,-,-,-
0.5752937197685242,1954.1729893778452,5.170232306938216,1954.1729893778452,-,-,-
0.8278378248214722,1954.9317147192717,5.654986085548454,1954.9317147192717,-,-,-
0.5342980623245239,1953.9453717754172,3.67599466464779,1953.9453717754172,-,-,-
0.5338019728660583,1953.8694992412748,4.460586236962294,1953.8694992412748,-,-,-
0.47554731369018555,1954.628224582701,3.930918982091229,1954.628224582701,-,-,-
0.7339123487472534,1953.566009104704,8.061399652690131,1953.566009104704,-,-,-
0.8189936280250549,1953.7177541729893,4.582340024408213,1953.7177541729893,-,-,-
0.7659739255905151,1952.959028831563,5.722697404118123,1952.959028831563,-,-,-
-,-,-,-,-,-,-
0.8224315643310547,1951.896813353566,8.282135168402846,1951.896813353566,1861.2266857962697,5.919561393733665,1861.2266857962697
