loss,val_ser,val_mv2h,val_recon_ser,test_ser,test_mv2h,test_recon_ser
198.04403686523438,94.12207987942728,0.0,88.1638846737481,-,-,-
128.86505126953125,94.12207987942728,0.0,88.1638846737481,-,-,-
109.38810729980469,94.12207987942728,0.0,88.1638846737481,-,-,-
113.20854187011719,94.12207987942728,0.0,88.1638846737481,-,-,-
78.77188110351562,95.32780708364733,0.0,91.19878603945372,-,-,-
53.95378875732422,94.98869630746044,0.0,90.51593323216996,-,-,-
55.694976806640625,94.5742275810098,0.0,90.13657056145675,-,-,-
36.350013732910156,93.93368500376789,0.0,88.61911987860394,-,-,-
29.820430755615234,86.51092690278824,0.0,86.19119878603945,-,-,-
29.27701187133789,79.50263752825923,4.162606456724103,81.4112291350531,-,-,-
22.415870666503906,66.42803315749812,8.748166955717437,73.82397572078908,-,-,-
25.14942741394043,51.31876412961567,18.30452695977847,60.47040971168437,-,-,-
16.152202606201172,48.15373021853806,20.390958713066183,59.256449165402124,-,-,-
10.013879776000977,39.60060286360211,24.896145890170455,50.07587253414264,-,-,-
13.098638534545898,40.24114544084401,24.463267059816946,52.42792109256449,-,-,-
12.543153762817383,42.0120572720422,21.15462711438507,53.414264036418814,-,-,-
18.390789031982422,40.919366993217785,26.09618506472165,51.89681335356601,-,-,-
11.534263610839844,39.33685003767898,36.5087517957133,52.50379362670713,-,-,-
10.292932510375977,33.76036171816126,30.08456509951295,45.59939301972686,-,-,-
6.074983596801758,32.856066314996234,33.367010595809695,44.992412746585735,-,-,-
6.096579551696777,32.14016578749058,26.56523897073172,43.70257966616085,-,-,-
6.926560878753662,32.102486812358705,32.0755790412903,43.171471927162365,-,-,-
6.019994735717773,32.14016578749058,39.427667598744456,43.323216995447645,-,-,-
5.4402875900268555,33.72268274302939,37.80580376881992,45.52352048558422,-,-,-
6.898965835571289,31.08515448379804,42.96473132250737,42.640364188163886,-,-,-
4.9699931144714355,26.714393368500378,47.35422361656741,37.25341426403642,-,-,-
3.9885706901550293,43.89600602863602,18.308171003104913,60.09104704097117,-,-,-
4.973413467407227,35.34287867370008,36.91681815259557,46.35811836115326,-,-,-
8.394416809082031,29.879427279577996,41.472134528150164,40.667678300455236,-,-,-
5.266818046569824,26.60135644310475,43.82810026702593,37.93626707132018,-,-,-
4.659079074859619,29.502637528259232,44.66136101119933,40.591805766312596,-,-,-
4.506502151489258,28.296910324039185,49.66628396281435,39.150227617602425,-,-,-
4.07577657699585,29.427279577995478,53.45090035837837,40.819423368740516,-,-,-
3.513418674468994,28.334589299171064,50.39794021600804,39.60546282245827,-,-,-
3.243628740310669,27.9577995478523,53.66325135131993,39.30197268588771,-,-,-
4.524613380432129,24.566691785983423,54.349409722109144,35.81183611532625,-,-,-
2.0036604404449463,28.89977392614921,45.426307670985864,40.51593323216996,-,-,-
3.1897354125976562,31.047475508666164,47.78039145627954,43.171471927162365,-,-,-
3.3436849117279053,25.094197437829692,55.05154377218465,35.73596358118361,-,-,-
3.23122239112854,29.84174830444612,50.74570093463232,40.743550834597876,-,-,-
6.624001502990723,30.218538055764885,46.64525675095056,42.943854324734446,-,-,-
2.6645796298980713,25.772418990203466,48.654042025584836,37.101669195751136,-,-,-
5.662321090698242,25.584024114544086,52.036452524002584,35.88770864946889,-,-,-
3.42594313621521,25.584024114544086,49.614574725042274,35.81183611532625,-,-,-
4.436127662658691,28.409947249434815,59.045304263514396,37.86039453717754,-,-,-
4.651221752166748,24.830444611906557,57.6622571217816,35.50834597875569,-,-,-
1.908611536026001,25.433308214016577,55.2554710519099,34.825493171471926,-,-,-
3.158322334289551,23.134890730972117,55.37212296531023,32.39757207890744,-,-,-
2.1752614974975586,27.128862094951018,56.128438078685306,38.39150227617603,-,-,-
2.5738251209259033,25.395629238884702,55.76079506515802,35.88770864946889,-,-,-
1.552864909172058,27.354935945742277,53.85241003485376,38.31562974203339,-,-,-
2.404679775238037,27.015825169555388,58.4910241606327,38.46737481031867,-,-,-
2.0411195755004883,27.015825169555388,58.268898202290764,38.01213960546282,-,-,-
3.9180033206939697,26.14920874152223,60.03552937063954,36.03945371775417,-,-,-
3.804999351501465,28.862094951017333,56.67839791855176,38.01213960546282,-,-,-
2.9722113609313965,26.525998492840994,56.67131243983422,36.874051593323216,-,-,-
1.2261770963668823,27.241899020346647,56.603734959186326,38.922610015174506,-,-,-
3.868767499923706,23.21024868123587,58.86709872024678,33.080424886191196,-,-,-
2.079998016357422,28.749058025621704,52.91872872226961,39.90895295902883,-,-,-
1.8106200695037842,29.577995478522983,53.177563667558424,41.274658573596355,-,-,-
0.8847325444221497,28.183873398643556,56.59117751111392,38.39150227617603,-,-,-
1.64158296585083,28.108515448379805,52.432075780452706,38.694992412746586,-,-,-
2.312995195388794,24.114544084400904,54.61214389940141,34.59787556904401,-,-,-
1.42838454246521,28.937452901281084,52.78743884392066,40.36418816388468,-,-,-
1.5664621591567993,27.92012057272042,55.43198478444433,38.31562974203339,-,-,-
1.035726547241211,28.78673700075358,54.551439940399234,38.694992412746586,-,-,-
1.4767643213272095,27.882441597588546,55.899426275562206,38.770864946889226,-,-,-
3.6283698081970215,24.26525998492841,57.3133453934981,34.59787556904401,-,-,-
1.9055086374282837,27.882441597588546,55.233889774746835,37.63277693474962,-,-,-
3.014435291290283,29.91710625470987,57.57690808099583,40.28831562974203,-,-,-
2.3489928245544434,26.56367746797287,64.05013328197113,36.19119878603945,-,-,-
2.1711645126342773,26.37528259231349,58.503911480492775,36.798179059180576,-,-,-
1.2557002305984497,22.79577995478523,61.124514616904065,32.39757207890744,-,-,-
